Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2021-04-16,131.3850860595703,131.88453202216365,130.5232828834735,131.52218975184192,84922400
2021-04-19,132.0509796142578,132.66795354036714,130.58200546118061,130.74848740534802,94264200
2021-04-20,130.35678100585938,132.72672443533338,129.08366694720192,132.22727854894646,94812300
2021-04-21,130.73870849609375,130.98353753822127,128.58421591400736,129.62228866171944,68847100
2021-04-22,129.2109832763672,131.37526373459914,128.69194687996696,130.2882221426105,84566500
2021-04-23,131.54177856445312,132.3252196854989,129.4264516739939,129.4264516739939,78657500
2021-04-26,131.93350219726562,132.26646617578183,130.79749162484126,132.0412275953952,66905100
2021-04-27,131.61029052734375,132.60919713681915,131.3360832138686,132.21746172958476,66015800
2021-04-28,130.81704711914062,132.22726470146532,130.32738906656553,131.53194369181043,107760100
2021-04-29,130.71913146972656,134.2348882340744,129.71043690758862,133.64729249509793,151101000
2021-04-30,128.7408905029297,130.79744517804502,128.3589578530385,129.05426385872875,109839500
2021-05-03,129.79855346679688,131.2969208954017,129.10324738175748,129.30889540114953,75135100
2021-05-04,125.2055892944336,128.7703075525054,124.07937403862105,128.47650966956627,137564700
2021-05-05,125.45040130615234,127.75178522879246,125.32308542837316,126.52764007531,84000900
2021-05-06,127.05647277832031,127.06626055951321,124.5004497567091,125.244732064748,78128300
2021-05-07,127.7333755493164,128.76339227741778,127.01724957847082,128.36120196951572,78973300
2021-05-10,124.437255859375,127.07608579007447,124.3980157788077,126.94856862572095,88071200
2021-05-11,123.51515197753906,123.86829776786942,120.43486897470133,121.15098741607423,126142800
2021-05-12,120.43486022949219,122.26929474583534,119.92475413891712,121.05288215732537,112172300
2021-05-13,122.59303283691406,123.75058916840922,121.89653815637695,122.2104513572427,105861300
2021-05-14,125.02584838867188,125.45748181234504,123.45628250842468,123.8486758495566,81918000
2021-05-17,123.86830139160156,124.51575157542331,122.78922523617969,124.40784321145301,74244600
2021-05-18,122.47531127929688,124.57460719109478,122.40664300122053,124.15278563025983,63342900
2021-05-19,122.318359375,122.54398051145846,120.52316475438042,120.81746165373089,92612000
2021-05-20,124.88851165771484,125.29071688995896,122.7205476194022,122.84807975854324,76857100
2021-05-21,123.0442886352539,125.56540625841488,122.82847189576222,125.38882960649273,79295400
2021-05-24,124.6825180053711,125.50654484276669,123.54458544855382,123.61325372798002,63092900
2021-05-25,124.4863052368164,125.87930187294437,123.91733530686835,125.3888046182154,72009500
2021-05-26,124.437255859375,124.96698572061328,124.01543434862674,124.54516420986502,56575900
2021-05-27,122.89713287353516,125.21224551256824,122.7009399316297,124.03507289257355,94625600
2021-05-28,122.23986053466797,123.40722857704748,122.18100415749923,123.18159999076744,71311100
2021-06-01,121.9161376953125,122.96578551804699,121.5826082396212,122.70092433172036,67637100
2021-06-02,122.6812973022461,122.8578739165501,121.69051336824896,121.91613446835531,59278900
2021-06-03,121.19022369384766,122.47530460681385,120.78801845539775,122.30853986689682,76229200
2021-06-04,123.49553680419922,123.7604055207665,121.49433726995868,121.71015400663384,75169300
2021-06-07,123.50533294677734,123.91734258191596,122.45568507576401,123.77019414528634,71057600
2021-06-08,124.32936096191406,126.01665467176042,123.80944293563002,124.19202440720812,74403800
2021-06-09,124.71194458007812,125.32015467873096,124.11354637386773,124.79042475105547,56877900
2021-06-10,123.71135711669922,125.75179679697524,123.5445923550959,124.604044799144,71186400
2021-06-11,124.92776489257812,125.01605695853118,123.70154025192801,124.1233618276829,53522400
2021-06-14,127.99821472167969,128.05707110303408,124.65307815908407,125.38881286313571,96906500
2021-06-15,127.17420196533203,128.11594902096468,126.92895705140872,127.46849885575233,62746300
2021-06-16,127.67450714111328,128.40043753721136,126.01666395452766,127.89032388134345,91815000
2021-06-17,129.2833251953125,130.02887944591166,127.18402895808596,127.33118491370836,96721700
2021-06-18,127.97859954833984,129.00861610798722,127.7627828483893,128.22384443750545,108953300
2021-06-21,129.78359985351562,129.8915082047492,126.75237658053705,127.821640717313,79663300
2021-06-22,131.43165588378906,131.5297598411162,129.11654319535432,129.61685242173547,74783600
2021-06-23,131.156982421875,131.76520001229738,130.69592076705774,131.2256581855365,60214200
2021-06-24,130.8724822998047,132.07908292691275,130.40160134944472,131.89269442179855,68711000
2021-06-25,130.5782012939453,131.34336422043498,130.28390440639663,130.92155015751234,70783700
2021-06-28,132.21641540527344,132.67747696633805,130.81362190950264,130.87247828435187,62111300
2021-06-29,133.73695373535156,133.89391406741058,131.79461827394496,132.23605611036993,64556100
2021-06-30,134.35499572753906,134.79643362980784,133.285716403387,133.58001332775396,63261400
2021-07-01,134.65908813476562,134.71794452202494,133.17779920211535,134.00183352943276,52485800
2021-07-02,137.29791259765625,137.3371451958311,135.1299410766124,135.27708203046927,78852600
2021-07-06,139.31874084472656,140.4272377243952,137.40583342811385,137.40583342811385,108181800
2021-07-07,141.8202362060547,142.1341419126618,139.94656146861553,140.8098133882063,104911600
2021-07-08,140.51553344726562,141.31992899374495,137.99440850816325,138.8871036011299,105575500
2021-07-09,142.34994506835938,142.87966744652059,139.93672875581112,140.0348326995922,99890800
2021-07-12,141.75155639648438,143.53694650624914,141.26106658196366,143.42903814831215,76299700
2021-07-13,142.869873046875,144.6552631625385,140.89810937466933,141.29049524015778,100827100
2021-07-14,146.3131103515625,146.72513498123757,144.8710690533849,145.28309368305997,127050800
2021-07-15,145.6558380126953,147.14693110576383,144.29227704985763,146.40139204350953,106820300
2021-07-16,143.60560607910156,146.91150261100321,143.10531186121412,145.6362410789104,93251400
2021-07-19,139.7405548095703,141.3297520969418,138.97539184358348,141.01583140906914,121434600
2021-07-20,143.37017822265625,144.3021209193644,140.24086553021954,140.7313553838291,96350000
2021-07-21,142.6344451904297,143.35057116284176,141.87910158397807,142.76197734387125,74993500
2021-07-22,144.0078125,145.3811779928807,143.0366372788164,143.16416942049864,77338200
2021-07-23,145.73431396484375,145.89127427927951,144.12550816327587,144.74353004601699,71447400
2021-07-26,146.15615844726562,146.98017773264982,144.8906863596189,145.44985192591886,72434100
2021-07-27,143.9783935546875,146.37198639761627,142.78159713322313,146.28368684924823,104818600
2021-07-28,142.222412109375,144.17456681822588,139.82881959319283,142.05564738076365,118931200
2021-07-29,142.869873046875,143.76256810470676,141.8300370316254,141.93794538991892,56699500
2021-07-30,143.08566284179688,143.5467243797055,141.3689488083035,141.6338174503817,70440600
2021-08-02,142.75218200683594,144.15497590958597,142.48731327461132,143.57620143090855,62880000
2021-08-03,144.55718994140625,145.22424904825027,142.4186461047736,143.03666819442836,64786600
2021-08-04,144.1549835205078,144.97900298808602,143.49772882837536,144.46890425209818,56368300
2021-08-05,144.2628631591797,145.02802607928103,143.38979188016344,144.18438299191783,46397700
2021-08-06,143.57513427734375,144.52811125895926,143.07409055142688,143.78145521800718,54126800
2021-08-09,143.52601623535156,144.12531091465593,142.96602792343685,143.6340862591929,48908700
2021-08-10,143.0446319580078,145.11760069486573,142.74989415357072,143.86988581764166,69023100
2021-08-11,143.30007934570312,144.1449864839524,142.97586922382953,143.48674714232632,48493500
2021-08-12,146.27688598632812,146.43408148324338,143.2804124119522,143.62427568758085,72282600
2021-08-13,146.4832000732422,146.8172292452653,145.66776533613606,146.35547686412104,59375000
2021-08-16,148.46774291992188,148.53652157099688,143.89935937896763,145.93302176479665,103296000
2021-08-17,147.55409240722656,149.01793256406128,146.47339196373346,147.59338379108556,92229700
2021-08-18,143.79129028320312,148.07477013277662,143.58496931962586,147.1709185119843,86326000
2021-08-19,144.12533569335938,145.40252301534065,141.9639498359238,142.48464686095633,86960300
2021-08-20,145.5891876220703,145.89374455558095,144.20393028804864,144.85235052835526,60549600
2021-08-23,147.08251953125,147.55409108829102,145.29445426636062,145.7070812526452,60131800
2021-08-24,146.9940948486328,148.2123376706047,146.5323423672155,146.82708022635276,48606400
2021-08-25,145.75621032714844,147.68181796838428,145.20604099850672,147.18075912259354,58991300
2021-08-26,144.95057678222656,146.5028486213895,144.9211044997288,145.74637338262988,48597200
2021-08-27,145.99197387695312,146.13933527747687,144.25303439583894,144.89162045275756,55802400
2021-08-30,150.4326629638672,150.79617947351582,146.00182110616922,146.38497581234716,90956700
2021-08-31,149.16529846191406,150.11827560641547,148.63476737580575,149.98073328612602,86453100
2021-09-01,149.83334350585938,152.2599945758974,149.66632891691185,150.1477344904575,80313700
2021-09-02,150.95335388183594,152.0045820021427,149.7252920539948,151.1694939628151,71115500
2021-09-03,151.59194946289062,151.9161595724596,150.40317906113773,151.06141837778193,57808700
2021-09-07,153.94003295898438,154.50002144562325,151.68039584061898,152.25021841766707,82278300
2021-09-08,152.38772583007812,154.28384596142823,151.2775532197301,154.22490139645186,74420200
2021-09-09,151.36599731445312,153.37018764087068,151.24809318396555,152.76107376547708,57305700
2021-09-10,146.35548400878906,152.75122401775215,146.0902184811214,152.2796525171112,140893200
2021-09-13,146.92530822753906,148.76248377665408,146.13934572293243,147.98635536010983,102404300
2021-09-14,145.52041625976562,148.4186542998016,144.33166075059606,147.71128945509335,109296300
2021-09-15,146.41444396972656,146.8172518520657,143.8011247699999,145.95269151748204,83281300
2021-09-16,146.17864990234375,146.35549860208525,144.6362120312662,145.83480158277348,68034100
2021-09-17,143.49655151367188,146.2081213488854,143.20181370667203,146.2081213488854,129868800
2021-09-20,140.4313201904297,142.2979680614232,138.79063148485392,141.27622727741362,123478900
2021-09-21,140.91268920898438,142.0621680274443,140.27410319071635,141.40391383564776,75834000
2021-09-22,143.29025268554688,143.86006015223413,141.1779774559064,141.9148145146439,76404300
2021-09-23,144.25303649902344,144.49864883080187,143.0839194012002,144.0761878248297,64838200
2021-09-24,144.34146118164062,144.88181133910382,143.00532942454424,143.1035803589877,53477900
2021-09-27,142.81869506835938,143.39835173165542,141.2959101650151,142.91694602579705,74150700
2021-09-28,139.41941833496094,142.20957144104426,139.2032782360822,140.73589712559303,108972300
2021-09-29,140.3232421875,141.9148053342999,139.53727971082554,139.96955982254588,74602000
2021-09-30,139.01658630371094,141.8460452955598,138.8004462423343,141.13868054759757,89056700
2021-10-01,140.14639282226562,140.41165834242722,136.66852874309458,139.40955581480685,94639600
2021-10-04,136.69802856445312,139.71415585164613,135.84330226071648,139.27204156530894,98322000
2021-10-05,138.63345336914062,139.74362613188381,136.9141666967104,137.04188993235064,80861100
2021-10-06,139.50782775878906,139.6551891860821,135.94153130840195,137.02223174518275,83221100
2021-10-07,140.7751922607422,141.68887815597228,140.21520380127083,140.5492330571654,61732700
2021-10-08,140.39202880859375,141.6495629805559,140.05799957344533,141.50220155063448,58773200
2021-10-11,140.30360412597656,142.2685030339597,139.321154671985,139.77308801685626,64452200
2021-10-12,139.02639770507812,140.7358649165263,138.56464532596834,140.7162117326742,73035900
2021-10-13,138.4369659423828,138.918356614623,136.75697066130587,138.76117608402888,78762700
2021-10-14,141.2368927001953,141.3547967989876,139.02638198290163,139.61585750390736,69907100
2021-10-15,142.29798889160156,142.35693346590534,140.99132919423647,141.24677567087335,67940300
2021-10-18,143.9779510498047,144.26285475697728,140.64744844988806,140.93235215706065,85589200
2021-10-19,146.149169921875,146.55197778080822,143.97796510457943,144.42988344158726,76378900
2021-10-20,146.640380859375,147.1217864254021,145.52038922846384,146.09021163590805,58418800
2021-10-21,146.85655212402344,147.0137476472788,145.27480777486807,146.19831273525557,61421000
2021-10-22,146.08041381835938,147.54425393167557,146.03128834675383,147.06286328651325,58883400
2021-10-25,146.0312957763672,146.74847972713061,145.02919307038943,146.07058716105712,50720600
2021-10-26,146.6993408203125,148.1926530050328,146.39476893627048,146.70915991683498,60893400
2021-10-27,146.2375946044922,147.10213985553239,145.8839122319342,146.7386383860378,56094900
2021-10-28,149.892333984375,150.48179471563267,147.0923467901825,147.19059774088726,100077900
2021-10-29,147.1709442138672,147.30848654994315,143.84044087010815,144.6362225996184,124953200
2021-11-01,146.345703125,147.07270625519763,145.206057959133,146.375175414549,74588300
2021-11-02,147.38706970214844,148.90986933767618,146.04110377076503,146.05093785943228,69122000
2021-11-03,148.83126831054688,149.3028398355509,147.19057957500098,147.75056795013293,54511500
2021-11-04,148.310546875,149.7547334953893,147.99615591614923,148.9196606190408,60394600
2021-11-05,148.84185791015625,149.74702870500494,147.6415191356496,149.4420272974096,65463900
2021-11-08,148.015380859375,149.12717360324703,147.73989478329673,148.9697486989551,55020900
2021-11-09,148.37945556640625,148.98945848021418,147.64154300439876,147.77928608212537,56787900
2021-11-10,145.5360107421875,147.71039936327392,145.46714672033556,147.60217160362046,65187100
2021-11-11,145.48683166503906,147.02168734705307,145.299891419407,146.55927596689625,41000000
2021-11-12,147.57266235351562,147.97604309887336,145.10310564919584,146.03779178657453,63804000
2021-11-15,147.5824737548828,149.43217889672766,147.0216531484388,147.94650571936123,59222800
2021-11-16,148.56637573242188,149.0484839457223,146.93312587956004,147.52346185450472,59256200
2021-11-17,151.01625061035156,152.50190896401386,148.55654240125457,148.56637582945865,88807000
2021-11-18,155.3256378173828,156.11274738926755,150.5833285439718,151.23269506674168,137827700
2021-11-19,157.9624786376953,158.42490502432747,154.00726327212885,155.10920784646822,117305600
2021-11-22,158.42489624023438,163.02946296730474,158.40521437024992,159.07424782104079,117467900
2021-11-23,158.80859375,159.19230760433507,156.49646218357938,158.5232592097014,96041900
2021-11-24,159.330078125,159.5268517998659,157.0671433318694,158.15925449217463,69463600
2021-11-26,154.28273010253906,157.86406453369798,153.83998564240557,156.99825748204293,76959800
2021-11-29,157.65745544433594,158.59214151775933,156.23081273910012,156.8014668186211,88748200
2021-11-30,162.63589477539062,162.85235027883988,157.34259839391257,157.41147742358555,174048100
2021-12-01,162.11444091796875,167.55531387504132,161.87830354264165,164.78075601319688,152052500
2021-12-02,161.1207275390625,161.55363860315867,155.25679134230904,156.18164406781122,136739200
2021-12-03,159.2316436767578,162.30136928042165,157.14581622535522,161.376516727331,118023100
2021-12-06,162.65560913085938,165.17434820549514,161.6323619987454,161.6421954280059,107497000
2021-12-07,168.42112731933594,168.81468962656658,165.62690249589954,166.35498150462607,120405400
2021-12-08,172.2582550048828,173.12407693727766,167.94884222138168,169.3558028615233,116998900
2021-12-09,171.74661254882812,173.9013187017022,171.11692803494893,172.0909776009074,108923700
2021-12-10,176.55787658691406,176.73498340907634,171.87459691578246,172.38622049741065,115402700
2021-12-13,172.9076385498047,179.19465158191582,172.70101647264883,178.2009199441115,153237000
2021-12-14,171.52035522460938,174.87540044516206,169.434527703499,172.4255259415604,139380400
2021-12-15,176.41026306152344,176.60703670151452,169.5329139992671,172.28778999774144,131063300
2021-12-16,169.48370361328125,178.22059066562213,167.99804548246024,176.39056743203358,150185800
2021-12-17,168.3817901611328,170.67424008979302,166.95516235498613,167.19128474267674,195432700
2021-12-20,167.01416015625,167.83078495001584,164.7610744098764,165.567850764177,107499100
2021-12-21,170.20196533203125,170.40857240308912,166.39432702385977,168.79500450669104,91185900
2021-12-22,172.80926513671875,173.02572066741223,169.37550695696135,170.25116250826932,92135300
2021-12-23,173.43893432617188,173.99975497261622,172.4452176699775,173.01587174407524,68356600
2021-12-27,177.4236602783203,177.51220616374184,174.2162064324986,174.23587328734808,74919600
2021-12-28,176.40040588378906,178.40753594573462,175.65266008371333,177.2563944452948,79144300
2021-12-29,176.48898315429688,177.71883722352266,175.26896251299274,176.4397859889544,62348900
2021-12-30,175.32798767089844,177.6598011226114,175.21975991564707,176.57752357009767,59773000
2021-12-31,174.70814514160156,176.34137982616818,174.40312874209113,175.21975359080747,64062300
2022-01-03,179.0765838623047,179.9325724934608,174.8458979227722,174.96395910795226,104487900
2022-01-04,176.8038330078125,179.9916204306624,176.23317886967382,179.68661899764498,99310400
2022-01-05,172.10084533691406,177.26623207071754,171.8253592454738,176.71525988783705,94537600
2022-01-06,169.2279052734375,172.47472273765217,168.87370673165287,169.91662049000044,96904000
2022-01-07,169.39517211914062,171.33342326280658,168.27354584929702,170.10356923829096,86709100
2022-01-10,169.4148712158203,169.71987264285875,165.4596560671489,166.3549934911358,106765600
2022-01-11,172.2582550048828,172.3566343071956,168.0669184021676,169.54274305264173,76138300
2022-01-12,172.70103454589844,174.32443598667186,172.00248580970825,173.28152209013933,74805200
2022-01-13,169.4148712158203,173.7734671157762,169.021308880232,172.9470087303428,84505800
2022-01-14,170.28070068359375,170.97924946347322,168.33260081738436,168.5785716579076,80440800
2022-01-18,167.06338500976562,169.75921560588677,166.67967112863838,168.7458170220669,90956700
2022-01-19,163.5509033203125,168.32274293847112,163.2655837924122,167.26014726021518,94815000
2022-01-20,161.8585968017578,166.94527042059605,161.5339135904025,164.28878916107385,91420500
2022-01-21,159.79251098632812,163.6493322187244,159.68428320884053,161.77011127001666,122848900
2022-01-24,159.01519775390625,159.6842461356459,152.20672782112572,157.44099364386307,162294600
2022-01-25,157.20486450195312,160.13683238368577,154.48935213627462,156.4177548992897,115798400
2022-01-26,157.11631774902344,161.74056599656424,155.2764608855422,160.86491050929132,108275300
2022-01-27,156.65391540527344,161.19945188757413,155.72906261160534,159.83185456858192,121954600
2022-01-28,167.5848388671875,167.60452073615352,160.17619905897428,163.03930297240717,179935700
2022-01-31,171.963134765625,172.17959030875696,166.77806518529516,167.41759838559184,115541600
2022-02-01,171.79586791992188,172.0221568809913,169.53293327062335,171.20553191997683,86213900
2022-02-02,173.0060272216797,173.04539095891812,170.53648566674534,171.93359808137038,84914300
2022-02-03,170.1134033203125,173.39958469623934,169.34597560709165,171.66794061482483,89418100
2022-02-04,169.8277587890625,171.51234959339286,168.14316798473217,169.1283049380957,82465400
2022-02-07,169.1085968017578,171.36455359449815,168.4091430178802,170.2907580260059,77251200
2022-02-08,172.23146057128906,172.74373589252258,168.88198658721637,169.17753061992778,74829200
2022-02-09,173.659912109375,174.02440791137533,172.30041852916588,173.43333485667165,71285000
2022-02-10,169.5617218017578,172.87178167224684,169.00020170665326,171.55170211899048,90865900
2022-02-11,166.1334991455078,170.5075097270727,165.54241094670274,169.76865699456505,98670700
2022-02-14,166.3699188232422,167.05951162338678,164.08439407762512,164.88235253436352,86185500
2022-02-15,170.22177124023438,170.3793967268219,167.7195305266309,168.428830184281,62527400
2022-02-16,169.98536682128906,170.76361832030156,167.52252469125588,169.29577403127885,61177400
2022-02-17,166.3699188232422,169.35488232615032,165.9660091003019,168.48795707339963,69589300
2022-02-18,164.81338500976562,168.00521853149442,163.71988259124893,167.2959338848835,82772700
2022-02-22,161.87767028808594,164.21243946447404,159.73991041394962,162.52784908789482,91162800
2022-02-23,157.69085693359375,163.68047553080768,157.37560593795362,163.07954147336417,90009200
2022-02-24,160.32118225097656,160.4295479097244,149.7408066830381,150.31218788079974,141147500
2022-02-25,162.39981079101562,162.66578690938127,158.4789554243499,161.4048129823314,91974200
2022-02-28,162.6658172607422,162.96136136828815,160.01579631534312,160.63643743798985,95056600
2022-03-01,160.77432250976562,164.12379664388249,159.56260845656183,162.2520277075245,83474400
2022-03-02,164.08438110351562,164.87249354079174,160.52803669540245,161.94663607610053,79724800
2022-03-03,163.75926208496094,166.3994361391456,163.08937637437214,165.96597360547406,76678400
2022-03-04,160.74476623535156,163.0893965768349,159.6906776997061,162.04515399744983,83737200
2022-03-07,156.9322967529297,162.56728050558442,156.67615156199417,160.93194979420673,96418800
2022-03-08,155.09996032714844,160.45910761981767,153.4843363667405,156.45945409783195,131148300
2022-03-09,160.52804565429688,160.9812152164197,157.04066784211605,159.07989329168066,91454900
2022-03-10,156.16390991210938,158.00611115577465,153.6616536990487,157.81893273448313,105342000
2022-03-11,152.4302215576172,156.91259725992478,152.2036442896399,156.56779334744132,96970100
2022-03-14,148.3813018798828,151.8292807234323,147.86904156044886,149.19896723804965,108732100
2022-03-15,152.78488159179688,153.25775813729066,148.14489510811242,148.6571554844026,92964300
2022-03-16,157.21798706054688,157.62189677872126,152.16424521683604,154.71574606326269,102300200
2022-03-17,158.23268127441406,158.60703810004415,155.28713161589062,156.25256155188856,75615400
2022-03-18,161.54273986816406,162.03530830357425,157.38546107074248,158.12431372385774,123511700
2022-03-21,162.92189025878906,163.87747393132716,160.58710637327246,161.0796746567667,95811400
2022-03-22,166.31077575683594,166.9018487251118,162.45888786413715,163.04996083241298,81532000
2022-03-23,167.68016052246094,170.0740360049311,165.15819739910637,165.49315537373704,98062700
2022-03-24,171.48275756835938,171.551709322727,167.68012919455944,168.51748639470068,90131400
2022-03-25,172.12310791015625,172.67478212909984,170.18238715508997,171.29559658174085,80546200
2022-03-28,172.99002075195312,173.11807830876265,169.4435224096512,169.61099385470519,90371900
2022-03-29,176.30010986328125,176.34935468369693,173.71904091045016,174.0638448453387,100589400
2022-03-30,175.12777709960938,176.940425244863,174.0736734844487,175.89618261840158,92633200
2022-03-31,172.01473999023438,175.38390609608072,171.80785464486016,175.196727695979,103049300
2022-04-01,171.71917724609375,172.28071238527122,169.3844080572875,171.44334017028513,78751300
2022-04-04,175.787841796875,175.83710165134428,171.84729395128534,171.97536656650607,76468400
2022-04-05,172.45803833007812,175.64988683528978,171.82755140667763,174.86177442304066,73401800
2022-04-06,169.27606201171875,171.0493112985937,167.60133241989047,169.79818332507708,89058800
2022-04-07,169.5814666748047,170.78333490464928,167.32550977045483,168.6160367143053,77594700
2022-04-08,167.5618896484375,169.2267729966031,166.6851186288227,169.2267729966031,76575500
2022-04-11,163.2864227294922,166.51767019391744,163.04013853231345,166.2024342381658,72246700
2022-04-12,165.1680145263672,167.34515810732003,164.16317093331614,165.5226643220327,79265200
2022-04-13,167.8673095703125,168.4977965392979,164.2912731044712,164.9020531279272,70618900
2022-04-14,162.83323669433594,168.72436491699762,162.58695252211072,168.08401705001634,75329400
2022-04-18,162.61654663085938,164.12380480496248,161.1388413596214,161.48363023704638,69023900
2022-04-19,164.91188049316406,165.32565114265935,161.47376296963859,162.56726532731986,67723800
2022-04-20,164.74444580078125,166.36993076637688,163.63125128349097,166.25170411215385,67929800
2022-04-21,163.9464569091797,168.98050632684885,163.44404257581323,166.39945283983835,87227800
2022-04-22,159.38526916503906,165.37490244633076,159.09958611983004,163.98587104446065,84882400
2022-04-25,160.45909118652344,160.74477425226587,156.10478821517142,158.72524075058578,96046400
2022-04-26,154.46945190429688,159.92710311480064,154.3906391571423,159.83844441124967,95623200
2022-04-27,154.2428741455078,157.4150007741114,153.07055896241795,153.59268025761008,88063200
2022-04-28,161.20777893066406,162.07470409037728,156.5677781733732,156.88302915217585,130216800
2022-04-29,155.3068084716797,163.7297310076839,154.91275976964212,159.43453401469895,131747600
2022-05-02,155.61221313476562,155.87818924361486,150.99191920912216,154.38079215381563,123055300
2022-05-03,157.109619140625,158.32134827768206,153.99659814843346,155.79938533869836,88966500
2022-05-04,163.55239868164062,164.0055531444463,156.892864987949,157.29677464148807,108256500
2022-05-05,154.43991088867188,161.64125898319347,152.64695457490816,161.41468171268338,130525300
2022-05-06,155.1699676513672,157.30099321709514,152.1115504938457,153.91700145474738,116124600
2022-05-09,150.01998901367188,153.73941561249285,149.45764385540176,152.85148081205793,131577900
2022-05-10,152.43711853027344,154.6372121237767,150.87831369588534,153.4335782017059,115366700
2022-05-11,144.53460693359375,153.36453383442003,143.85386132504854,151.44069736728082,142689800
2022-05-12,140.64743041992188,144.23859603195632,136.93787953021916,140.85461970992037,182602000
2022-05-13,145.13641357421875,146.11313742780084,141.19007646669226,142.65021698133427,113990900
2022-05-16,143.58746337890625,145.5409110091413,142.24570821302393,143.59733885589824,86643800
2022-05-17,147.23782348632812,147.7607118798002,144.71215542512041,146.86291669324274,78336300
2022-05-18,138.93080139160156,145.38305576655117,138.02313063348345,144.87990321822826,109742900
2022-05-19,135.50732421875,139.75949903200933,134.76738618709481,138.00338064120726,136095600
2022-05-20,135.74411010742188,138.8123874278818,130.8309252366742,137.22398633811162,137426100
2022-05-23,141.19007873535156,141.33806035762905,135.80332187322705,135.94144307204655,117726300
2022-05-24,138.47694396972656,140.06534496246948,135.4875953706636,138.92090380099836,104132700
2022-05-25,138.6348419189453,139.88779324826507,136.48408013270736,136.5728691143285,92482700
2022-05-26,141.85107421875,142.40355895877516,135.30015577230265,135.5468018208196,90601500
2022-05-27,147.63246154785156,147.67191829271428,143.31121786248204,143.43947862792666,90978500
2022-05-31,146.8431854248047,148.6387758545306,144.87001706901614,147.07011062465787,103718400
2022-06-01,146.7149200439453,149.7042684977662,145.6987246272328,147.88894241277572,74286600
2022-06-02,149.181396484375,149.24058912493618,144.889749394735,145.8467372280195,72348100
2022-06-03,143.42962646484375,145.98487611962543,142.52197073992798,144.92922372127086,88570300
2022-06-06,144.17942810058594,146.57683576275574,142.9560581567467,145.0574875199462,71598400
2022-06-07,146.7149200439453,147.00102279337307,142.16676699159797,142.41341300299624,67808200
2022-06-08,145.9750213623047,147.8593859562832,145.48172920652436,146.58669881816604,53950200
2022-06-09,140.7263946533203,145.9651552761212,140.61786976990277,145.10683168714428,69473000
2022-06-10,135.29029846191406,138.87158893198634,135.22123034078209,138.398032723083,91437900
2022-06-13,130.1107177734375,133.3861692038421,129.67661835461882,131.08742641170062,122207100
2022-06-14,130.97891235351562,132.09375731155245,129.71608578781024,131.34395874256492,84784300
2022-06-15,133.6130828857422,135.49746220656547,130.3869635861187,132.4883775680402,91533000
2022-06-16,128.31515502929688,130.6138983153379,127.30883480164651,130.30805958293487,108123900
2022-06-17,129.79502868652344,131.29464104445037,128.06850615371286,128.32502770748565,134520300
2022-06-21,134.0471954345703,135.2212330849965,131.53141767403508,131.63006706526505,81000500
2022-06-22,133.53416442871094,135.9118206770168,132.11348091103585,132.98166468533162,73409200
2022-06-23,136.41500854492188,136.7307076769902,133.81042672551413,134.98446439237523,72433800
2022-06-24,139.759521484375,140.00616753455043,137.89487794721208,138.02312365652875,89116800
2022-06-27,139.759521484375,141.56497237814864,139.07877597723802,140.78556242930944,70207900
2022-06-28,135.5961456298828,141.49591539948213,135.47776033378267,140.22322830416132,67083400
2022-06-29,137.3621063232422,138.78278990100551,134.83645332014265,135.6158632251475,66242400
2022-06-30,134.8858184814453,136.51367669699206,131.97539755306136,135.4087070017886,98964500
2022-07-01,137.06614685058594,137.17467172359363,133.84002709260307,134.21491888238126,71051600
2022-07-05,139.66085815429688,139.71019037554066,135.09296845138468,135.92171062767136,73353800
2022-07-06,141.00262451171875,142.1865226454718,139.18731303635866,139.4536950090296,74064300
2022-07-07,144.3865966796875,144.58391049928917,141.35777610681967,141.36763652887194,66253700
2022-07-08,145.0673370361328,145.57050462277482,143.05471185180627,143.31121832945087,64547800
2022-07-11,142.92642211914062,144.67268004918193,141.85104915062738,143.71569234572996,63141600
2022-07-12,143.9031524658203,146.45840158372647,143.10402178103004,143.80448803759117,77588800
2022-07-13,143.53814697265625,144.4852594159091,140.2133478360652,141.0716863644841,71185600
2022-07-14,146.47816467285156,146.95172089729192,141.32819368805968,142.14706042132838,78140700
2022-07-15,148.1553497314453,148.8360952483167,146.21177762394427,147.77058248983283,76259900
2022-07-18,145.09695434570312,149.53658351575038,144.73190793272408,148.71771677345194,81420900
2022-07-19,148.97421264648438,149.20112279497567,144.93908692354225,145.93553153568237,82982400
2022-07-20,150.98687744140625,151.65776269480656,148.35269876923655,149.09263710593873,64823400
2022-07-21,153.26585388183594,153.48290359938562,149.9015983138952,152.42725133184126,65086600
2022-07-22,152.0227508544922,154.18337259135419,151.35188084612065,153.30531328387983,66675400
2022-07-25,150.89805603027344,152.9600134725139,150.23704639800843,151.94383291278464,53623900
2022-07-26,149.56614685058594,151.0361474391631,148.77687660584448,150.21728087747567,55138700
2022-07-27,154.6865234375,155.2192873128582,150.11864902484623,150.53301256452508,78620700
2022-07-28,155.2390594482422,155.5251622969192,152.3384989393396,154.87401298796493,81378700
2022-07-29,160.3297882080078,161.4347727162901,157.36017527279864,159.0768371497888,101786900
