Price,Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,Signal_Line,MACD_Histogram,Signal,Portfolio Value,Cumulative Returns
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
484,2021-12-02,161.12071228027344,161.55362330337118,155.2567766388586,156.1816292767735,136739200,153.34853820800782,154.78911963105512,77.18092816652413,3.998721862834145,3.249742049598289,0.7489798132358563,1,17446.997894028933,0.7446997894028933
485,2021-12-03,159.231689453125,162.30141593928232,157.1458614020828,161.37656312031243,118023100,153.89459304809571,155.2122215188713,70.40992132369793,3.851944908807667,3.370182621440165,0.48176228736750204,1,17242.44456987468,0.7242444569874678
486,2021-12-06,162.65560913085938,165.17434820549514,161.6323619987454,161.6421954280059,107497000,154.5852798461914,155.92111557715586,73.5692600761407,3.966185105343442,3.489383118220821,0.476801987122621,1,17613.204595456253,0.7613204595456253
487,2021-12-07,168.421142578125,168.814704921012,165.6269175015346,166.35499657622435,120405400,155.60556640625,157.1115943391529,77.00748289097129,4.470419436253394,3.685590381827336,0.7848290544260581,1,18237.526872144153,0.8237526872144154
488,2021-12-08,172.25828552246094,173.12410760824633,167.9488719754966,169.35583286489788,116998900,156.79951019287108,158.5541363566108,77.84370536037515,5.1206267459303945,3.972597654647948,1.1480290912824467,1,18653.03288575004,0.8653032885750038
489,2021-12-09,171.7466583251953,173.90136505237254,171.1169736434836,172.0910234690597,108923700,158.11004257202148,159.8105670202855,73.9043265407665,5.5308801409560715,4.284254151909573,1.2466259890464988,1,18597.631202708235,0.8597631202708236
490,2021-12-10,176.55784606933594,176.73495286088573,171.87456720769728,172.38619070089263,115402700,159.66359481811523,161.40554597733794,75.45797141412748,6.17307222045514,4.662017765618686,1.5110544548364535,1,19118.611908738025,0.9118611908738026
491,2021-12-13,172.9076385498047,179.19465158191582,172.70101647264883,178.2009199441115,153237000,160.93034286499022,162.50098336519193,68.23589401499996,6.314681116277228,4.992550435750395,1.3221306805268327,1,18723.34824583137,0.872334824583137
492,2021-12-14,171.52037048339844,174.87541600242255,169.43454277672873,172.42554128087525,139380400,162.12723693847656,163.35997261454492,65.61141275322103,6.243000820056665,5.24264051261165,1.000360307445015,1,18573.127565383154,0.8573127565383154
493,2021-12-15,176.41026306152344,176.60703670151452,169.5329139992671,172.28778999774144,131063300,163.51942977905273,164.60285741901905,68.94369636715707,6.5057726361439165,5.495266937318104,1.0105056988258125,1,19102.630844664647,0.9102630844664648
494,2021-12-16,169.48374938964844,178.2206388017616,167.9980908575615,176.39061507389653,150185800,164.44280548095702,165.06770427336468,66.18482215791563,6.084965730351655,5.613206695924815,0.47175903442684053,1,18352.59152485361,0.8352591524853612
495,2021-12-17,168.3817901611328,170.67424008979302,166.95516235498613,167.19128474267674,195432700,165.09561309814453,165.3833315007712,61.999132712118474,5.598023791853905,5.610170115110633,-0.012146323256728486,-1,18233.265585518304,0.8233265585518303
496,2021-12-20,167.01417541503906,167.83080028341357,164.76108946281846,165.56786589082796,107499100,165.54819946289064,165.5386499687967,55.32930737373186,5.043623959532198,5.496860883994946,-0.45323692446274855,-1,18233.265585518304,0.8233265585518303
497,2021-12-21,170.2019805908203,170.40858768040073,166.39434194128998,168.79501963934456,91185900,166.13705596923828,165.98277669470372,59.24427142742529,4.806085769205367,5.358705861037031,-0.5526200918316633,-1,18233.265585518304,0.8233265585518303
498,2021-12-22,172.8092803955078,173.02573594531398,169.3755219125549,170.25117754118187,92135300,166.83709030151368,166.63291990430412,62.88507782632625,4.77319986924681,5.241604662678987,-0.46840479343217734,-1,18233.265585518304,0.8233265585518303
499,2021-12-23,173.43894958496094,173.99977028074508,172.44523284134146,173.01588696564417,68356600,167.54253540039062,167.28111320722383,66.10886638433513,4.743269143717129,5.141937558886616,-0.39866841516948703,-1,18233.265585518304,0.8233265585518303
500,2021-12-27,177.42367553710938,177.51222143014604,174.21622141544026,174.2358882719811,74919600,168.69958267211913,168.2470715243558,66.53446023146604,4.9836346723912754,5.110276981587548,-0.1266423091962725,-1,18233.265585518304,0.8233265585518303
501,2021-12-28,176.40042114257812,178.4075513781422,175.65267527782174,177.25640977812765,79144300,169.63673095703126,169.02358101180553,59.995045769293405,5.033534554582047,5.094928496186448,-0.06139394160440048,-1,18233.265585518304,0.8233265585518303
502,2021-12-29,176.48898315429688,177.71883722352266,175.26896251299274,176.4397859889544,62348900,170.32938385009766,169.7345716920428,55.84874185697127,5.022332462594136,5.080409289467986,-0.058076826873850074,-1,18233.265585518304,0.8233265585518303
503,2021-12-30,175.3279571533203,177.65977019915798,175.21972941690706,176.5774928350254,59773000,170.99005889892578,170.26727506930735,54.863650191185656,4.863703878051723,5.037068207184734,-0.17336432913301092,-1,18233.265585518304,0.8233265585518303
504,2021-12-31,174.70816040039062,176.34139522760188,174.40314397424044,175.21976889427975,64062300,171.66943130493163,170.69021652941052,47.165284397594,4.634552922657434,4.956565150279274,-0.32201222762183956,-1,18233.265585518304,0.8233265585518303
505,2022-01-03,179.07659912109375,179.9325878251871,174.84591282107223,174.96397401631208,104487900,172.66167678833008,171.48891963338033,59.2505288938739,4.750682722531025,4.915388664729624,-0.1647059421985997,-1,18233.265585518304,0.8233265585518303
506,2022-01-04,176.80380249023438,179.99158936284988,176.23314845059463,179.68658798247785,99310400,173.36908645629882,171.99509895308074,57.71769147956875,4.6062230598844,4.85355554376058,-0.24733248387618012,-1,18233.265585518304,0.8233265585518303
507,2022-01-05,172.10084533691406,177.26623207071754,171.8253592454738,176.71525988783705,94537600,173.55307159423828,172.00517003725534,43.670517847569975,4.06538516882938,4.69592146877434,-0.6305362999449597,-1,18233.265585518304,0.8233265585518303
508,2022-01-06,169.22793579101562,172.47475384074252,168.8737371853569,169.91665113177746,96904000,173.40155410766602,171.74067153761345,49.57348498763832,3.3661446332151,4.429966101662492,-1.063821468447392,-1,18233.265585518304,0.8233265585518303
509,2022-01-07,169.39520263671875,171.33345412957252,168.2735761648073,170.10359988349114,86709100,173.2839813232422,171.51729354705205,51.74400803322951,2.793289208294624,4.102630722988919,-1.309341514694295,-1,18233.265585518304,0.8233265585518303
510,2022-01-10,169.41488647460938,169.71988792911856,165.45967096970128,166.35500847432905,106765600,172.92683334350585,171.31706430205753,54.332444996648775,2.3142087204730046,3.7449463224857364,-1.4307376020127318,-1,18233.265585518304,0.8233265585518303
511,2022-01-11,172.25828552246094,172.35666484220278,168.06694817720108,169.54277308913493,76138300,172.89436569213868,171.40670441828644,53.7576219257164,2.1393118666468354,3.4238194313179564,-1.284507564671121,-1,18233.265585518304,0.8233265585518303
512,2022-01-12,172.7010498046875,174.3244513888946,172.00250100677792,173.28153740021668,74805200,172.95339965820312,171.5299754074675,49.785233330527504,2.013225022298002,3.1417005495139656,-1.1284755272159637,-1,18233.265585518304,0.8233265585518303
513,2022-01-13,169.41488647460938,173.7734827671335,169.02132410357385,172.94702430726295,84505800,172.60363082885743,171.32853836624292,42.77644140563584,1.6293522145278985,2.8392308825167527,-1.2098786679888542,-1,18233.265585518304,0.8233265585518303
514,2022-01-14,170.28070068359375,170.97924946347322,168.33260081738436,168.5785716579076,80440800,172.6434783935547,171.22874430122874,35.56089923517386,1.379096849447194,2.547204075902841,-1.1681072264556471,-1,18233.265585518304,0.8233265585518303
515,2022-01-18,167.06338500976562,169.75921560588677,166.67967112863838,168.7458170220669,90956700,172.57755813598632,170.8320434163275,32.66353583271193,0.9106596652244718,2.2198951937671674,-1.3092355285426955,-1,18233.265585518304,0.8233265585518303
516,2022-01-19,163.55093383789062,168.32277434644473,163.2656142567515,167.26017846991508,94815000,172.4043960571289,170.1386044088573,28.68721093907098,0.2530770523052581,1.8265315654747856,-1.5734545131695274,-1,18233.265585518304,0.8233265585518303
517,2022-01-20,161.85862731933594,166.94530189723943,161.53394404676334,164.28882013685183,91420500,171.9872283935547,169.35003516223622,28.19372159733757,-0.40000588012077287,1.381224076355674,-1.7812299564764469,-1,18233.265585518304,0.8233265585518303
518,2022-01-21,159.79248046875,163.64930096456078,159.684252711932,161.77008037475142,122848900,171.3363883972168,168.43979185809468,26.93243270030385,-1.0719429020953726,0.8905906806654648,-1.9625335827608374,-1,18233.265585518304,0.8233265585518303
519,2022-01-24,159.01522827148438,159.6842767816252,152.20675703204876,157.44102385932607,162294600,170.61520233154297,167.5422143736556,15.097581358504115,-1.6481764375884609,0.38283725701467963,-2.0310136946031405,-1,18233.265585518304,0.8233265585518303
520,2022-01-25,157.20486450195312,160.13683238368577,154.48935213627462,156.4177548992897,115798400,169.60426177978516,166.5577048620649,15.344484088696632,-2.2252753038480364,-0.1387852551578636,-2.0864900486901727,-1,18233.265585518304,0.8233265585518303
521,2022-01-26,157.11631774902344,161.74056599656424,155.2764608855422,160.86491050929132,108275300,168.64005661010742,165.65852513701333,18.336817695832565,-2.6591225861501187,-0.6428527213563147,-2.016269864793804,-1,18233.265585518304,0.8233265585518303
522,2022-01-27,156.65391540527344,161.19945188757413,155.72906261160534,159.83185456858192,121954600,167.64830322265624,164.80094325780001,20.416682522439217,-3.0056148309178354,-1.1154051432686187,-1.8902096876492167,-1,18233.265585518304,0.8233265585518303
523,2022-01-28,167.5848388671875,167.60452073615352,160.17619905897428,163.03930297240717,179935700,167.26114730834962,165.06607617297976,47.17267904888546,-2.370848594604041,-1.3664938335357033,-1.0043547610683379,-1,18233.265585518304,0.8233265585518303
524,2022-01-31,171.96311950683594,172.17957503076116,166.77805038659238,167.41758353014143,115541600,167.12389526367187,165.72293744287083,53.502809572051525,-1.4972418502311768,-1.392643436874798,-0.10459841335637887,-1,18233.265585518304,0.8233265585518303
525,2022-02-01,171.7958526611328,172.0221416021034,169.53291821282656,171.205516713621,86213900,166.75985794067384,166.30131032080055,49.31385707144254,-0.809072760704737,-1.2759293016407858,0.4668565409360488,1,18233.265585518304,0.8233265585518303
526,2022-02-02,173.0060272216797,173.04539095891812,170.53648566674534,171.93359808137038,84914300,166.5699691772461,166.93985478755096,50.442439872051715,-0.16415060014094252,-1.053573561340817,0.8894229611998745,1,18361.705439132307,0.8361705439132308
527,2022-02-03,170.11338806152344,173.3995691426872,169.3459604171391,171.66792521659727,89418100,166.47059631347656,167.2420960517388,51.02504103343806,0.11224911516168845,-0.820409026040316,0.9326581412020044,1,18054.700018260864,0.8054700018260865
528,2022-02-04,169.82772827148438,171.5123187730984,168.14313776987035,169.1282745462075,82465400,166.5005859375,167.48834673933362,49.3237548259294,0.3047347309066595,-0.5953802746509209,0.9001150055575804,1,18024.38199405827,0.802438199405827
529,2022-02-07,169.10858154296875,171.3645381321525,168.40912782220335,170.29074266054957,77251200,166.4862548828125,167.64265481587032,53.29938942316686,0.39470195884914006,-0.39736382795090874,0.7920657868000488,1,17948.0565584155,0.7948056558415502
530,2022-02-08,172.2314453125,172.74372058834862,168.88197162517284,169.1775156317006,74829200,166.62708282470703,168.079682482216,64.18200075586016,0.7098084129678455,-0.17592937976715792,0.8857377927350034,1,18279.496483275445,0.8279496483275446
531,2022-02-09,173.65992736816406,174.02442320219117,172.30043366850177,173.43335009555227,71285000,166.6971649169922,168.61113437611579,69.44832254728995,1.0625506887209895,0.07176663393047159,0.9907840547905179,1,18431.1060378812,0.84311060378812
532,2022-02-10,169.56175231933594,172.8718127855668,169.00023212316947,171.5517329947236,90865900,166.54020004272462,168.70166941832724,65.08899418960634,0.9998869329091633,0.25739069372620993,0.7424962391829534,1,17996.153081079505,0.7996153081079505
533,2022-02-11,166.13348388671875,170.50749406654586,165.54239574220313,169.7686414018993,98670700,166.3761299133301,168.4570803200788,60.16220243281865,0.6659165719599685,0.33909586937296166,0.3268207025870068,1,17632.299542928875,0.7632299542928875
534,2022-02-14,166.36990356445312,167.059496301351,164.08437902845532,164.88233741200816,86185500,166.18059005737305,168.2583015814478,63.69991743190413,0.41552977830667714,0.3543826511597048,0.061147127146972347,1,17657.39155013976,0.765739155013976
535,2022-02-15,170.22177124023438,170.3793967268219,167.7195305266309,168.428830184281,62527400,166.3385093688965,168.44529869180843,67.6089066465253,0.5218939023921223,0.3878849014061883,0.134009000985934,1,18066.203085720455,0.8066203085720456
536,2022-02-16,169.9853515625,170.7636029916525,167.5225096535446,169.2957588343913,61177400,166.66023025512695,168.59197039377906,68.02198722499982,0.580420419592599,0.42639200504347047,0.15402841454912858,1,18041.11107850957,0.8041111078509571
537,2022-02-17,166.36990356445312,169.35486679359227,165.96599387855787,168.4879416203525,69589300,166.88579406738282,168.38034498146231,47.95266301401987,0.33124824468220027,0.40736325297121645,-0.07611500828901618,-1,17657.39155013976,0.765739155013976
538,2022-02-18,164.81336975097656,168.0052029771983,163.71986743369874,167.29591839625454,82772700,167.13683853149413,168.04063305474938,36.68543987269834,0.008085031415987487,0.3275076086601707,-0.3194225772441832,1,17657.39155013976,0.765739155013976
539,2022-02-22,161.877685546875,164.2124549433413,159.73992547123078,162.52786440797053,91162800,167.27996139526368,167.45368567304706,33.256398274937396,-0.47938329191367757,0.16612942854540108,-0.6455127204590787,1,17342.87504254269,0.7342875042542691
540,2022-02-23,157.6908721923828,163.68049136917585,157.37562116623778,163.0795572535836,90009200,167.30426177978515,166.52389391298382,26.506478136873227,-1.189830669901653,-0.10506259114400976,-1.0847680787576433,-1,16894.317969416137,0.6894317969416137
541,2022-02-24,160.32115173339844,160.42951737151856,149.74077817946358,150.31215926846122,141147500,167.4645034790039,165.9331565625471,34.856770968524444,-1.5230667927468176,-0.3886634314645714,-1.1344033612822462,-1,16894.317969416137,0.6894317969416137
542,2022-02-25,162.3998260498047,162.66580219316097,158.47897031474255,161.40482814763232,91974200,167.75179901123047,165.59664889466688,39.116651113542574,-1.6009721652598046,-0.631125178223618,-0.9698469870361865,-1,16894.317969416137,0.6894317969416137
543,2022-02-28,162.66580200195312,162.9613460817757,160.015781305138,160.6364223695658,95056600,167.50584716796874,165.31752061917032,40.43300424792974,-1.6225469861141448,-0.8294095398017235,-0.7931374463124213,-1,16894.317969416137,0.6894317969416137
544,2022-03-01,160.77432250976562,164.12379664388249,159.56260845656183,162.2520277075245,83474400,166.94640731811523,164.8848350849413,32.34133983561787,-1.771847024780044,-1.0178970367973876,-0.7539499879826563,-1,16894.317969416137,0.6894317969416137
545,2022-03-02,164.0843963623047,164.87250887287016,160.52805162347443,161.9466511360931,79724800,166.56083450317382,164.80860282564257,36.05049316820001,-1.6045765252441697,-1.1352329344867442,-0.4693435907574255,-1,16894.317969416137,0.6894317969416137
546,2022-03-03,163.75930786132812,166.39948265353257,163.08942196348315,165.9660199986933,76678400,166.09849853515624,164.70866997189833,40.50306159502632,-1.4811713530333463,-1.2044206181960648,-0.2767507348372815,-1,16894.317969416137,0.6894317969416137
547,2022-03-04,160.74478149414062,163.08941205818934,159.6906928584352,162.04516937967895,83737200,165.63006820678712,164.33115678354045,41.05914794632359,-1.6080819812702032,-1.2851528908108925,-0.32292909045931073,-1,16894.317969416137,0.6894317969416137
548,2022-03-07,156.9322967529297,162.56728050558442,156.67615156199417,160.93194979420673,96418800,164.98529663085938,163.6265034472918,36.00233014243833,-1.9933175014809592,-1.4267858129449058,-0.5665316885360534,-1,16894.317969416137,0.6894317969416137
549,2022-03-08,155.09991455078125,160.45906026174606,153.48429106721028,156.45940792022233,131148300,164.28486328125,162.81444736190986,26.142367828333548,-2.418597272740726,-1.6251481049040701,-0.793449167836656,-1,16894.317969416137,0.6894317969416137
550,2022-03-09,160.52801513671875,160.9811846126907,157.04063798751446,159.0798630494071,91454900,163.69969177246094,162.59669191189167,37.179463842462354,-2.2912204396901075,-1.7583625718612779,-0.5328578678288296,-1,16894.317969416137,0.6894317969416137
551,2022-03-10,156.1638946533203,158.00609571698396,153.66163868475533,157.81891731398164,105342000,162.82489013671875,161.98404455393248,36.43979864288712,-2.513447968714246,-1.9093796512318715,-0.6040683174823744,-1,16894.317969416137,0.6894317969416137
552,2022-03-11,152.43019104003906,156.91256584494423,152.20361381742407,156.56776200149287,96970100,161.96831207275392,161.07415374308547,34.44691116879294,-2.956759876915555,-2.1188556963686085,-0.8379041805469467,-1,16894.317969416137,0.6894317969416137
553,2022-03-14,148.38128662109375,151.82926511007037,147.86902635433808,149.19895189517598,108732100,161.08070220947266,159.86530925527674,33.509849718707315,-3.5933782785627386,-2.4137602128074347,-1.179618065755304,-1,16894.317969416137,0.6894317969416137
554,2022-03-15,152.78488159179688,153.25775813729066,148.14489510811242,148.6571554844026,92964300,160.40145111083984,159.1909828111358,44.037356028739175,-3.699919270468854,-2.6709920243397187,-1.0289272461291352,-1,16894.317969416137,0.6894317969416137
555,2022-03-16,157.2179718017578,157.62188148073074,152.1642304485378,154.71573104732857,102300200,159.75126113891602,159.00307700071886,46.38679439710617,-3.3875904095383476,-2.8143117013794448,-0.5732787081589028,-1,16894.317969416137,0.6894317969416137
556,2022-03-17,158.232666015625,158.60702280515488,155.28711664114857,156.2525464840476,75615400,159.16362686157225,158.929704525948,45.02466906003248,-3.0233390238336995,-2.856117165870296,-0.1672218579634035,-1,16894.317969416137,0.6894317969416137
557,2022-03-18,161.54270935058594,162.03527769294337,157.38543133852977,158.1242838520659,123511700,158.9222671508789,159.17856212829446,48.749960513269755,-2.4394538371014676,-2.7727845001165305,0.333330663015063,1,16894.317969416137,0.6894317969416137
558,2022-03-21,162.9219207763672,163.87750462789964,160.5871364535125,161.07970482927175,95811400,158.82769470214845,159.53507247572998,52.41792090927363,-1.8441713253589,-2.587061865165005,0.7428905398061048,1,17038.557449290354,0.7038557449290355
559,2022-03-22,166.31082153320312,166.9018946641694,162.4589325802878,163.05000571125407,81532000,159.04935150146486,160.18038190977504,52.502228513239544,-1.0864260341279817,-2.2869346989576003,1.2005086648296186,1,17392.972496449976,0.7392972496449977
560,2022-03-23,167.68011474609375,170.0739895750404,165.15815231123034,165.4931101944181,98062700,159.5488136291504,160.89464217990064,54.30545157694868,-0.37113865752982633,-1.9037754906720454,1.532636833142219,1,17536.174718481136,0.7536174718481137
561,2022-03-24,171.4827880859375,171.55173985257596,167.68015903541058,168.51751638457037,90131400,160.10689544677734,161.90303702809464,61.59081281257144,0.4968483416446645,-1.4236507242087035,1.920499065853368,1,17933.862567071803,0.7933862567071803
562,2022-03-25,172.12306213378906,172.6747362060142,170.18234189486003,171.2955510254514,80546200,160.59305725097656,162.87637275244649,67.60269070221075,1.222309038927392,-0.8944587715814843,2.1167678105088763,1,18000.823146075676,0.8000823146075675
563,2022-03-28,172.99005126953125,173.1181088489317,169.4435523015832,169.6110237761812,90371900,161.10926971435546,163.8395802302641,71.20508843411426,1.8459220058727794,-0.34638261609063165,2.192304621963411,1,18091.493843590535,0.8091493843590536
564,2022-03-29,176.3000946044922,176.34933942064572,173.71902587505284,174.0638297800986,100589400,161.88555831909179,165.0262958849525,69.68285070656407,2.5775205564864336,0.23839801842478148,2.3391225380616523,1,18437.661893007207,0.8437661893007207
565,2022-03-30,175.12777709960938,176.940425244863,174.0736734844487,175.89618261840158,92633200,162.43772735595704,165.9883417149198,75.71462208422975,3.0278186449652935,0.796282143732884,2.2315365012324095,1,18315.05961173916,0.8315059611739162
566,2022-03-31,172.01470947265625,175.38387498077014,171.80782416398608,175.19669661387624,103049300,162.85049743652343,166.5622815013709,77.01082081903864,3.097775357777664,1.2565807865418401,1.8411945712358238,1,17989.491503085603,0.7989491503085602
567,2022-04-01,171.71920776367188,172.28074300264421,169.38443815993526,171.44337063884205,78751300,163.39921875,167.05341733587576,85.90483121273299,3.0937096789763245,1.6240065650287372,1.4697031139475873,1,17958.58760248769,0.7958587602487688
568,2022-04-04,175.78781127929688,175.83707112521444,171.84726411780443,171.97533671079117,76468400,164.34199447631835,167.88526437810634,85.75803175223653,3.379829331543931,1.975171118331776,1.404658213212155,1,18384.086727522663,0.8384086727522664
569,2022-04-05,172.45803833007812,175.64988683528978,171.82755140667763,174.86177442304066,73401800,165.20990066528321,168.3207666592465,74.53217392671294,3.2998576636003065,2.2401084273854823,1.0597492362148242,1,18035.855332888954,0.8035855332888955
570,2022-04-06,169.2760772705078,171.04932671722602,167.60134752771697,169.7981986309309,89058800,165.64730377197264,168.41174862222374,66.61730204672602,2.9457649313870036,2.3812397281857867,0.5645252032012169,1,17703.082271679392,0.7703082271679391
571,2022-04-07,169.5814666748047,170.78333490464928,167.32550977045483,168.6160367143053,77594700,166.31818237304688,168.52315034151715,63.298632847997744,2.6591334277862018,2.4368184681058698,0.222314959680332,1,17735.02023855777,0.7735020238557768
572,2022-04-08,167.5619354248047,169.22681922780112,166.68516416566413,169.22681922780112,76575500,167.07476959228515,168.43160606373502,57.516794184475984,2.243158863109926,2.398086547106681,-0.15492768399675505,-1,17523.81539233579,0.7523815392335789
573,2022-04-11,163.28640747070312,166.5176546331748,163.04012329653918,166.2024187068813,72246700,167.8200256347656,167.94158715011292,45.23728512180235,1.5506220441548066,2.2285936465163063,-0.6779716023614997,1,17523.81539233579,0.7523815392335789
574,2022-04-12,165.1680450439453,167.34518902716218,164.16320126523246,165.52269490513837,79265200,168.43918380737304,167.67744028285887,46.1069226501804,1.140467453446803,2.0109684079024057,-0.8705009544556028,-1,17725.751793408825,0.7725751793408824
575,2022-04-13,167.8673095703125,168.4977965392979,164.2912731044712,164.9020531279272,70618900,168.97165069580078,167.69552307214016,44.198504084532836,1.0214504291727167,1.813064812156468,-0.7916143829837514,-1,17725.751793408825,0.7725751793408824
576,2022-04-14,162.833251953125,168.72438072783297,162.586967757821,168.08403280084593,75329400,169.2016799926758,167.23244963223397,36.93550982920931,0.5149857662857755,1.5534490029823298,-1.0384632366965543,-1,17725.751793408825,0.7725751793408824
577,2022-04-18,162.6165313720703,164.12378940474295,161.13882623948976,161.4836150845622,69023900,169.25537109375,166.79283836936122,35.13966990888024,0.09502593258611114,1.2617643889030863,-1.1667384563169751,-1,17725.751793408825,0.7725751793408824
578,2022-04-19,164.91189575195312,165.32566643973334,161.47377791030922,162.5672803691689,67723800,169.3548698425293,166.61370097722713,33.197654497145564,-0.05197935334277304,0.9990156404539144,-1.0509949937966874,-1,17725.751793408825,0.7725751793408824
579,2022-04-20,164.74441528320312,166.36989994769078,163.63122097212312,166.25167331536827,67929800,169.27654953002929,166.43567376827247,34.21207956278148,-0.1799223429213157,0.7632280437788684,-0.9431503867001841,-1,17725.751793408825,0.7725751793408824
580,2022-04-21,163.9464569091797,168.98050632684885,163.44404257581323,166.39945283983835,87227800,169.0898666381836,166.19860549597792,36.80311277831438,-0.34176697891868457,0.542229039239358,-0.8839960181580425,-1,17725.751793408825,0.7725751793408824
581,2022-04-22,159.38528442382812,165.37491827853887,159.09960135126914,163.9858867436895,84882400,168.48499145507813,165.5497177748208,32.296367355699516,-0.8285277668772153,0.2680776780160433,-1.0966054448932585,-1,17725.751793408825,0.7725751793408824
582,2022-04-25,160.45909118652344,160.74477425226587,156.10478821517142,158.72524075058578,96046400,167.90179290771485,165.06489619498296,25.92824934595903,-1.1147913459815015,-0.008496126783465646,-1.106295219198036,-1,17725.751793408825,0.7725751793408824
583,2022-04-26,154.46946716308594,159.927118912707,154.39065440814608,159.83846020039812,95623200,166.97576370239258,164.05580771575467,23.92922649194435,-1.8041725184202733,-0.3676314051108272,-1.4365411133094461,-1,17725.751793408825,0.7725751793408824
584,2022-04-27,154.2428741455078,157.4150007741114,153.07055896241795,153.59268025761008,88063200,165.87290267944337,163.12124261382638,26.17115469825994,-2.341801398303943,-0.7624654037494505,-1.5793359945544925,-1,17725.751793408825,0.7725751793408824
585,2022-04-28,161.20779418945312,162.07471943122334,156.56779299297258,156.88304400161465,130216800,165.17690353393556,162.93900943055274,39.040745452257944,-2.180727253415995,-1.0461177736827594,-1.1346094797332356,-1,17725.751793408825,0.7725751793408824
586,2022-04-29,155.30679321289062,163.7297149213484,154.9127445495681,159.43451835036365,131747600,164.34150772094728,162.21213169553732,35.44005618378799,-2.500413089558151,-1.3369768368578376,-1.1634362527003135,-1,17725.751793408825,0.7725751793408824
587,2022-05-02,155.61219787597656,155.87817395874512,150.99190440338296,154.3807770157754,123055300,163.5361572265625,161.58356656986487,39.93282370626586,-2.698021699285931,-1.6091858093434563,-1.0888358899424748,-1,17725.751793408825,0.7725751793408824
588,2022-05-03,157.10958862304688,158.32131752473302,153.99656823554054,155.7993550756251,88966500,162.60224609375,161.1574734320727,39.32110470926181,-2.702646599456955,-1.827877967366156,-0.8747686320907988,-1,17725.751793408825,0.7725751793408824
589,2022-05-04,163.5524139404297,164.0055684455129,156.89287962543,157.29678931665225,108256500,162.15696487426757,161.38556300429715,44.798111594993635,-2.161513130119289,-1.8946049999167827,-0.26690813020250626,-1,17725.751793408825,0.7725751793408824
590,2022-05-05,154.4398956298828,161.64124301290533,152.64693949326463,161.41466576478126,130525300,161.41515579223633,160.72407087340054,40.78721837025981,-2.4398400705950394,-2.003652014052434,-0.4361880565426053,-1,17725.751793408825,0.7725751793408824
591,2022-05-06,155.1699676513672,157.30099321709514,152.1115504938457,153.91700145474738,116124600,160.69458084106446,160.1951086617783,41.91752870993279,-2.5718586795605347,-2.117293347154054,-0.45456533240648067,-1,17725.751793408825,0.7725751793408824
592,2022-05-09,150.01998901367188,153.73941561249285,149.45764385540176,152.85148081205793,131577900,159.8174835205078,159.22604964767294,34.77955877444971,-3.056807638542665,-2.3051962054317765,-0.7516114331108885,-1,17725.751793408825,0.7725751793408824
593,2022-05-10,152.4371337890625,154.6372276027927,150.87832879863976,153.43359356023947,115366700,159.27501983642577,158.57948623256718,37.97422039753046,-3.209097323599593,-2.4859764290653397,-0.7231208945342535,-1,17725.751793408825,0.7725751793408824
594,2022-05-11,144.53460693359375,153.36453383442003,143.85386132504854,151.44069736728082,142689800,158.24334793090821,157.241878680284,33.344609960071836,-3.9222426969596427,-2.7732296826442004,-1.1490130143154422,-1,17725.751793408825,0.7725751793408824
595,2022-05-12,140.64744567871094,144.23861168034963,136.9378943865604,140.8546349911873,182602000,156.88235473632812,155.66145648965798,33.73478815672949,-4.746363842324001,-3.1678565145801607,-1.5785073277438406,-1,17725.751793408825,0.7725751793408824
596,2022-05-13,145.1364288330078,146.1131527892769,141.19009131058664,142.65023197873924,113990900,155.99751358032228,154.65907290331035,37.44376373240264,-4.979857663650478,-3.530256744394224,-1.4496009192562536,-1,17725.751793408825,0.7725751793408824
597,2022-05-16,143.58746337890625,145.5409110091413,142.24570821302393,143.59733885589824,86643800,155.04606018066406,153.60463390098613,40.38275700151926,-5.229608099334314,-3.8701270153822422,-1.3594810839520717,-1,17725.751793408825,0.7725751793408824
598,2022-05-17,147.23785400390625,147.76074250575596,144.71218541921027,146.86294713311494,78336300,154.16235809326173,152.99827391078804,44.16241344030551,-5.074485591971666,-4.1109987307001274,-0.9634868612715382,-1,17725.751793408825,0.7725751793408824
599,2022-05-18,138.93080139160156,145.38305576655117,138.02313063348345,144.87990321822826,109742900,152.87167739868164,151.65851462324648,31.841800804015648,-5.557792832005617,-4.400357550961226,-1.1574352810443918,-1,17725.751793408825,0.7725751793408824
600,2022-05-19,135.50733947753906,139.75951476961413,134.76740136256322,138.00339618106452,136095600,151.4497215270996,150.12030746651243,33.181999754776356,-6.1462123570058225,-4.749528512170145,-1.3966838448356773,-1,17725.751793408825,0.7725751793408824
601,2022-05-20,135.74412536621094,138.81240303157122,130.8309399431796,137.2240017632513,137426100,150.26766357421874,148.7511472664837,33.104017797127895,-6.518293596505032,-5.1032815290371225,-1.4150120674679094,-1,17725.751793408825,0.7725751793408824
602,2022-05-23,141.1900634765625,141.3380450828472,135.80330719659918,135.94142838049157,117726300,149.3042121887207,148.03104404839598,37.3138669516228,-6.3010938796572304,-5.342843999161144,-0.9582498804960862,-1,17725.751793408825,0.7725751793408824
